run_id,as_of_date,field,company,company_dir,ticker,status,returncode,elapsed_sec,final_recommendation,weighted_signal,auditor_passed,failed_agents,min_actual_match,avg_actual_match,threshold,chair_report_chars,db_payload_hash,db_created_at,db_output_kind,missing_snapshots,error_tail
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,텔레칩스,telechips,054450,OK,0,8.19,매도,-0.2197,True,,0.8631,0.9034,0.75,8641,e520b299b97585b5686e7916e4201c13eaadbf5b3b4a33e7ff356a1ea501e951,2026-05-18T08:40:53,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **매도**입니다.
- 종합 방향성 신호는 약한 부담 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
텔레칩스의 최종 의견은 **매도**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,코아시아,coasia,045970,OK,0,3.26,매도,-0.2571,True,,0.8631,0.9003,0.75,8795,2ad94086c5c2d5496c61a63b07f0e6d9bde2e7affa63e80004a7feb296ea29bd,2026-05-18T08:40:58,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **매도**입니다.
- 종합 방향성 신호는 부담 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
코아시아의 최종 의견은 **매도**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,가온칩스,gaochips,399720,OK,0,2.56,매도,-0.3567,True,,0.8631,0.9034,0.75,8497,e0ac3c686f0d12667cf69c5870af5a9e9ff8872b03097ea313ff4750fdba2fc7,2026-05-18T08:41:00,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **매도**입니다.
- 종합 방향성 신호는 부담 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
가온칩스의 최종 의견은 **매도**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,원익IPS,wonik_ips,240810,OK,0,3.06,보유,0.0167,True,,0.8609,0.8898,0.75,8356,5345e1bbe0627cfff278e1bf3fdb0a020906692e1a098f68d127a0a11658d928,2026-05-18T08:41:03,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
원익IPS의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,유진테크,eugene_tech,084370,OK,0,2.97,보유,0.0324,True,,0.8631,0.9034,0.75,8692,c04623060fed61a4a5552f91b6d929c7d897e32293482a1ad645ce1000924648,2026-05-18T08:41:06,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
유진테크의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,피에스케이,psk,319660,OK,0,3.38,보유,0.0317,True,,0.8609,0.8898,0.75,8679,8f0f80a1c2a47c5a0cd1d690ab6c913401ea5a2d987b959539f72ea7e38eabce,2026-05-18T08:41:10,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
피에스케이의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,테스,tes,095610,OK,0,5.89,보유,0.0728,True,,0.8631,0.9034,0.75,8798,c063373cece566e40bb875ca8c5e55abe3594e4e76c78f1db76d022a40cb1b82,2026-05-18T08:41:15,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 약한 우호 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
테스의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,GST,gst,083450,OK,0,5.64,매수,0.042,True,,0.8631,0.9024,0.75,8462,bbf4aff9885e1a8cc5a2611da55a08bc83642cb6ad85d6333e0293f9d9820096,2026-05-18T08:41:21,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
GST의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,에스티아이,sti,039440,OK,0,3.82,보유,-0.0805,True,,0.8631,0.9034,0.75,8470,bb36ed7015a9eadca9107ca69f2046cad3de2a6256ce60d9d016c995f7e1dad9,2026-05-18T08:41:25,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 약한 부담 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
에스티아이의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,넥스틴,nextin,348210,OK,0,2.6,매도,-0.2649,True,,0.8631,0.9034,0.75,8605,dc53ce3afb88b52f013f435d33ed475b80f96638bd9daa7afdaf99c8be12418a,2026-05-18T08:41:28,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **매도**입니다.
- 종합 방향성 신호는 부담 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
넥스틴의 최종 의견은 **매도**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,솔브레인,soulbrain,357780,OK,0,3.68,보유,0.0209,True,,0.8631,0.9034,0.75,8516,d9aecb21ed38f86767b348552411d9cd00184b7ae63b342791f9b8360e4b54b6,2026-05-18T08:41:31,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
솔브레인의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,동진쎄미켐,dongjin_semichem,005290,OK,0,3.87,보유,0.1361,True,,0.8609,0.8898,0.75,8820,990eae47d911c58a7bf48a98388e6e16f27b87df33c9ef5cc1e231532dc9b904,2026-05-18T08:41:35,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 약한 우호 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
동진쎄미켐의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,원익머트리얼즈,wonik_materials,104830,OK,0,3.22,보유,-0.0071,True,,0.8609,0.8898,0.75,8604,a93280bcf8c794fef8d8f9d37fba30e45038a002f8fb7e32af2927b824836dec,2026-05-18T08:41:39,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
원익머트리얼즈의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,이엔에프테크놀로지,enf_tech,102710,OK,0,3.37,보유,0.1911,True,,0.8631,0.9034,0.75,9160,bce7e30aa73f7ba01574b3056384c225774b7dcefb6d31437d4afd454d4a0101,2026-05-18T08:41:42,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 약한 우호 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
이엔에프테크놀로지의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
chair_db_only_2025-05-01_20260518_084002,2025-05-01,반도체,티씨케이,tck,064760,OK,0,4.68,보유,0.0089,True,,0.8609,0.8898,0.75,8826,f792df6e5474a0432c8cf3ac716f1eeb622dd40e5f4b317ebb3b429bc840b8c1,2026-05-18T08:41:46,chair_json,,"- **기술:** 특허 수보다 고객 채택, 양산, 매출 전환, 현금흐름 개선이 확인되어야 합니다.
- **자금조달:** CB/BW, 유상증자, 차입 확대는 성장자금인 동시에 주주가치 희석 위험이 될 수 있습니다.
- **거시:** 환율, 금리, 신용환경이 나빠지면 반도체 성장주의 적정가치가 낮아질 수 있습니다.

## 10. 성능평가용 라벨 요약
- 성과평가용 최종 라벨은 **보유**입니다.
- 종합 방향성 신호는 중립 신호로 해석하며, 임계값을 임의로 바꾸는 대신 보조 민감도 분석에 사용합니다.
- 이번 종목은 최종 의견이 매수가 아니므로, 기본 성과평가 포트폴리오에는 편입하지 않고 관찰 대상으로 둡니다.
- 실제 성과는 기준월 말 종가 대비 다음 달 말 종가의 1개월 보유수익률로 계산하고, 반도체 후보군 동일가중 평균 또는 자기 자신을 제외한 peer 평균 대비 초과수익률을 함께 확인합니다.

## 11. 종합 의견
티씨케이의 최종 의견은 **보유**입니다. 기술과 업황 기대는 분명히 존재하지만, 가격 안전마진과 재무·거시 부담을 함께 보면 아직은 관망이 더 적절합니다. 특히 딥테크 기업은 특허 수나 기술 키워드만으로 판단하기보다, 그 기술이 고객 채택·양산·매출·현금흐름으로 이어지는지를 확인해야 합니다. 동종기업 대비 싸 보이는 지표가 있더라도 그 이유가 성장성 부족이나 재무 부담 때문일 수 있으므로, 최신 공시와 수주·양산 근거, 자금조달 이력을 함께 확인하는 것이 좋습니다."
