company_name,sheet,excel_row,category,major_source,middle_source,quantifiable,item_name,content,content_present,content_char_count,numeric_signal_count,keyword_signal_count,metric_name,metric_value,metric_unit,metric_value_source,keyword_counts,numbers
덕산테코피아,덕산,12,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사","등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",제조 노하우,"impurity 관리 기반 고순도화, 공정 연구를 통한 원가 절감, 촉매 공정 최적화, 저온 증착용 precursor 합성, High-k metal precursor의 고순도 정제법 개발",True,104,0,7,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",104,chars,엑셀 내용 글자 수,"{""Precursor"": 2, ""고순도"": 2, ""공정"": 2, ""증착"": 1}",[]
덕산테코피아,덕산,13,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사","등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",고객사 레퍼런스,"반도체 쪽은 DRAM/NAND 메모리 공정 적용, 배터리 쪽은 복수의 글로벌 배터리 제조사와 공급 협의, OLED 쪽은 유기재료 포트폴리오 공급 구조",True,83,0,5,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",83,chars,엑셀 내용 글자 수,"{""배터리"": 2, ""OLED"": 1, ""공정"": 1, ""반도체"": 1}",[]
덕산테코피아,덕산,14,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",현재 고객 산업,"매출 비중 기준으로 반도체, OLED/디스플레이, 의약품 중간체, 이차전지가 주축
2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%
 상위 2개 축인 반도체와 OLED가 합계 85.23%를 차지",True,171,10,11,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",49.92,%,"약품 중간체, 이차전지가 주축
2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91","{""OLED"": 3, ""반도체"": 3, ""소재"": 3, ""이차전지"": 2}","[{""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""출 비중 기준으로 반도체, OLED/디스플레이, 의약품 중간체, 이차전지가 주축\n2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """", ""context"": ""중 기준으로 반도체, OLED/디스플레이, 의약품 중간체, 이차전지가 주축\n2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체""}, {""raw"": ""12"", ""value"": 12.0, ""unit"": """", ""context"": ""기준으로 반도체, OLED/디스플레이, 의약품 중간체, 이차전지가 주축\n2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.2""}, {""raw"": ""49.92"", ""value"": 49.92, ""unit"": ""%"", ""context"": ""약품 중간체, 이차전지가 주축\n2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91""}, {""raw"": ""35.31"", ""value"": 35.31, ""unit"": ""%"", ""context"": ""2025/12 기준 제품 매출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와""}, {""raw"": ""6.24"", ""value"": 6.24, ""unit"": ""%"", ""context"": ""출 구성은 반도체 소재 49.92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와 OLED가 합계 85.23""}, {""raw"": ""3.62"", ""value"": 3.62, ""unit"": ""%"", ""context"": "".92%, OLED 소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와 OLED가 합계 85.23%를 차지""}, {""raw"": ""4.91"", ""value"": 4.91, ""unit"": ""%"", ""context"": ""소재 35.31%, 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와 OLED가 합계 85.23%를 차지""}, {""raw"": ""2"", ""value"": 2.0, ""unit"": ""개"", ""context"": "", 의약품 중간체 6.24%, 이차전지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와 OLED가 합계 85.23%를 차지""}, {""raw"": ""85.23"", ""value"": 85.23, ""unit"": ""%"", ""context"": ""지 소재 3.62%, 기타 4.91%\n 상위 2개 축인 반도체와 OLED가 합계 85.23%를 차지""}]"
덕산테코피아,덕산,15,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",기술 범용성,"반도체, OLED, 배터리, 의약품 중간체, 기능성 화학 소재의 5개 축으로 분화되어 있고, 연구개발 조직도도 Fine Chemical부문 / 반도체부문 / 첨가제사업부 연구소처럼 다영역 대응 구조를 갖춘 구조로 높은 편",True,123,1,6,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",5.0,개,"반도체, OLED, 배터리, 의약품 중간체, 기능성 화학 소재의 5개 축으로 분화되어 있고, 연구개발 조직도도 Fine Chemical부문 / 반도체부문 / 첨가제사업","{""반도체"": 2, ""EMI"": 1, ""OLED"": 1, ""배터리"": 1, ""소재"": 1}","[{""raw"": ""5"", ""value"": 5.0, ""unit"": ""개"", ""context"": ""반도체, OLED, 배터리, 의약품 중간체, 기능성 화학 소재의 5개 축으로 분화되어 있고, 연구개발 조직도도 Fine Chemical부문 / 반도체부문 / 첨가제사업""}]"
덕산테코피아,덕산,16,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",타산업 적용 가능성,"반도체/OLED 중심에서 배터리 전해액·전고체 배터리(종속회사 덕산퓨처셀), 의약품 중간체, 기능성 화학 소재로 확장 중이므로 높은 편",True,75,0,5,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",75,chars,엑셀 내용 글자 수,"{""배터리"": 2, ""OLED"": 1, ""반도체"": 1, ""소재"": 1}",[]
덕산테코피아,덕산,17,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",인증 종류,"ISO, GMP, 자동차 품질규격 등 구체 인증명 리스트는 직접 확인 불가
 반도체 쪽은 고객 공정 적합성 검증이 필수이며, 상품화 예정 / 고객 협의 / 양산화 계획도 거쳐야 함",True,100,0,5,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",100,chars,엑셀 내용 글자 수,"{""고객"": 2, ""공정"": 1, ""반도체"": 1, ""양산"": 1}",[]
덕산테코피아,덕산,18,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",개발 기간,"정확한 개발 기간 명시 x
반기보고서) Low-k 소재, 저온 증착용 precursor, Metal precursor가 모두 상품화 예정 단계로 표기 -> 신규 반도체 소재는 단기보다 중기 개발 리드타임이 필요",True,117,0,6,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",117,chars,엑셀 내용 글자 수,"{""Precursor"": 2, ""소재"": 2, ""반도체"": 1, ""증착"": 1}",[]
덕산테코피아,덕산,19,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",추가 검증 필요 여부,"반도체는 공정 투입 소재라 고객사별 라인 검증이 필요, 배터리는 글로벌 고객과의 공급 협의가 진행 중",True,56,0,6,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",56,chars,엑셀 내용 글자 수,"{""고객"": 2, ""공정"": 1, ""반도체"": 1, ""배터리"": 1, ""소재"": 1}",[]
덕산테코피아,덕산,20,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구개발비,"공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원
연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%",True,135,18,0,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",9.65,%,"원, 2023년 10,757,564천원
연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%",{},"[{""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": ""년"", ""context"": ""공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원""}, {""raw"": ""5,137,349"", ""value"": 5137349.0, ""unit"": ""천원"", ""context"": ""공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": ""년"", ""context"": ""공식 반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기""}, {""raw"": ""8,652,312"", ""value"": 8652312.0, ""unit"": ""천원"", ""context"": ""반기보고서 기준 연구개발비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""비용은 2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.6""}, {""raw"": ""3"", ""value"": 3.0, ""unit"": ""년"", ""context"": ""2025년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%""}, {""raw"": ""10,757,564"", ""value"": 10757564.0, ""unit"": ""천원"", ""context"": ""25년 반기 5,137,349천원, 2024년 8,652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": "",652,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": ""년"", ""context"": ""2,312천원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""9.65"", ""value"": 9.65, ""unit"": ""%"", ""context"": ""원, 2023년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""년 10,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": ""년"", ""context"": ""0,757,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""8.68"", ""value"": 8.68, ""unit"": ""%"", ""context"": ""57,564천원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""원\n연구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""3"", ""value"": 3.0, ""unit"": ""년"", ""context"": ""구개발비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}, {""raw"": ""11.43"", ""value"": 11.43, ""unit"": ""%"", ""context"": ""비/매출액 비율은 2025년 반기 9.65%, 2024년 8.68%, 2023년 11.43%""}]"
덕산테코피아,덕산,21,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구인력,"정확한 연구인력 수 x
반기보고서) Fine Chemica l부문 연구소, 첨가제사업부 연구소, 반도체 기술연구소 운영",True,66,0,2,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",66,chars,엑셀 내용 글자 수,"{""EMI"": 1, ""반도체"": 1}",[]
덕산테코피아,tech_agent_packet.categories,22,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",CAPEX,"R&D 관련 정량 수치; 1건; 연구개발·투자 문맥 숫자 포함 문장 수; 3 (3) 당기와 전기 중 비용으로 인식한 경상연구개발비의 내역은 다음과 같습니다. 덕산퓨처셀, 반고체 2차전지 관련 원천특허 유럽서 취득 이; R&D 강도는 연구개발·설비투자·개발과제의 지속성을 기준으로 봅니다. 실제 근거에서 R&D/투자 신호 0개가 확인되며, 기술 유지·개선 가능성의 보조 지표로 사용합니다.",1,216,5,1,R&D 관련 정량 수치,1,건,"R&D 관련 정량 수치; 1건; 연구개발·투자 문맥 숫자 포함 문장 수; 3 (3) 당기와 전기 중 비용으로 인식한 경상연구개발비의 내역은 다음과 같습니다. 덕산퓨처셀, 반고체 2차전지 관련 원천특허 유럽서 취득 이; R&D 강도는 연구개발·설비투자·개발과제의 지속성을 기준으로 봅니다. 실제 근거에서 R&D/투자 신호 0개가 확인되며, 기술 유지·개선 가능성의 보조 지표로 사용합니다.","{""derived_terms"": 1}","[{""raw"": ""1"", ""value"": 1.0, ""context"": ""R&D 관련 정량 수치; 1건; 연구개발·투자 문맥 숫자 포함 문장 수; 3 (3) 당기와 전기 중 비용으로 인식한 경상연구개""}, {""raw"": ""3"", ""value"": 3.0, ""context"": ""R&D 관련 정량 수치; 1건; 연구개발·투자 문맥 숫자 포함 문장 수; 3 (3) 당기와 전기 중 비용으로 인식한 경상연구개발비의 내역은 다음과 같습니다. 덕산퓨처셀, 반고""}, {""raw"": ""3"", ""value"": 3.0, ""context"": ""R&D 관련 정량 수치; 1건; 연구개발·투자 문맥 숫자 포함 문장 수; 3 (3) 당기와 전기 중 비용으로 인식한 경상연구개발비의 내역은 다음과 같습니다. 덕산퓨처셀, 반고체 2""}, {""raw"": ""2"", ""value"": 2.0, ""context"": ""중 비용으로 인식한 경상연구개발비의 내역은 다음과 같습니다. 덕산퓨처셀, 반고체 2차전지 관련 원천특허 유럽서 취득 이; R&D 강도는 연구개발·설비투자·개발과제의 지속성을 기준으로""}, {""raw"": ""0"", ""value"": 0.0, ""context"": ""·설비투자·개발과제의 지속성을 기준으로 봅니다. 실제 근거에서 R&D/투자 신호 0개가 확인되며, 기술 유지·개선 가능성의 보조 지표로 사용합니다.""}]"
덕산테코피아,tech_agent_packet.categories,23,기술 경쟁력 종합 판단,내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",기술 경쟁력 종합 판단,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axis score and Tech-to-Value Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입장벽, 확장성, 양산성, 투자 지속성; judgment=기술-사업화 연결 우수형; bridge=77.0/100(COMMERCIALIZATION_WATCH)",1,310,20,18,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",35,점,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axis score and Tech-to-Value Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입장벽, 확장성, 양산성, 투자 지속성; judgment=기술-사업화 연결 우수형; bridge=77.0/100(COMMERCIALIZATION_WATCH)","{""derived_terms"": 18}","[{""raw"": ""1"", ""value"": 1.0, ""context"": ""1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-a""}, {""raw"": ""7"", ""value"": 7.0, ""context"": ""1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axi""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axis score and Te""}, {""raw"": ""35"", ""value"": 35.0, ""context"": ""1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axis score and Tech-to-Value Bridge sum""}, {""raw"": ""7"", ""value"": 7.0, ""context"": ""점수화(예: 5점 만점), 총점, 강점/약점 수; 35점; Tech Agent 7-axis score and Tech-to-Value Bridge summary; total=35/""}, {""raw"": ""35"", ""value"": 35.0, ""context"": ""core and Tech-to-Value Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장""}, {""raw"": ""35"", ""value"": 35.0, ""context"": ""e and Tech-to-Value Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""-Value Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5,""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""alue Bridge summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""e summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5;""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""summary; total=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; st""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""otal=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""al=35/35; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성,""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""; axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""axes=기술성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""성=5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도,""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""5/5, 수익성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""성 기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입장벽, 확장""}, {""raw"": ""5,"", ""value"": 5.0, ""context"": ""기여=5/5, 고객 채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입장벽, 확장성,""}, {""raw"": ""5"", ""value"": 5.0, ""context"": ""채택도=5/5, 진입장벽=5/5, 확장성=5/5, 양산성=5/5, 투자 지속성=5/5; strengths=기술성, 수익성 기여, 고객 채택도, 진입장벽, 확장성, 양산성, 투자 지""}]"
