company_slug,company_name,source,sheet,excel_row,category,item_name,metric_name,metric_value,metric_unit,metric_value_source,numeric_signal_count,keyword_signal_count,content_present,content_char_count,quantifiable_plan,major_source_plan,middle_source_plan
nepes,네패스,tech_template_company_sheet,네패스,12,경쟁 우위 요소/대체가능성,제조 노하우,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",7.0,μm,"제조 노하우는 FOWLP/FOPLP 관련 선도 기술 개발, 7μm 이하 flip chip bumping, 패널레벨 패키징 전환, 그리고 리드탭 부문의 약 20년 국",2,7,1,148,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
nepes,네패스,tech_template_company_sheet,네패스,13,경쟁 우위 요소/대체가능성,고객사 레퍼런스,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",10.0,개,"10개 내외 산업/시장 노출 , 반도체와 2차전지를 동시에 커버하는 구조이기 때문에, 단일 산업 집중형보",2,1,1,73,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
nepes,네패스,tech_template_company_sheet,네패스,14,현재 활용 산업 + 확장 산업,현재 고객 산업,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",2.0,number,"시스템 반도체 패키지, 전자재료, 2차전지 소재, 그리고 AI/모바일/웨어러블/디스플레이/EV/5G/HPC 등 전자산업 전반",2,2,1,69,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
nepes,네패스,tech_template_company_sheet,네패스,15,현재 활용 산업 + 확장 산업,기술 범용성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",104.0,chars,엑셀 내용 글자 수,0,7,1,104,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
nepes,네패스,tech_template_company_sheet,네패스,16,현재 활용 산업 + 확장 산업,타산업 적용 가능성,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",5.0,number,"AI/HPC, 5G Network, EV & Mobility, Space, Healthcare 
 이미 다수 인접",1,0,1,86,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획
nepes,네패스,tech_template_company_sheet,네패스,17,신규 산업 진입 시 추가 인증/개발 부담,인증 종류,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",84.0,chars,엑셀 내용 글자 수,0,2,1,84,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
nepes,네패스,tech_template_company_sheet,네패스,18,신규 산업 진입 시 추가 인증/개발 부담,개발 기간,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",11.0,chars,엑셀 내용 글자 수,0,0,1,11,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
nepes,네패스,tech_template_company_sheet,네패스,19,신규 산업 진입 시 추가 인증/개발 부담,추가 검증 필요 여부,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",74.0,chars,엑셀 내용 글자 수,0,0,1,74,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"
nepes,네패스,tech_template_company_sheet,네패스,20,회사의 기술 투자 수준 - R&D 강도,연구개발비,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",37740.0,백만원,"2025년 37,740백만원(377.4억원), 2024년 34,529백만원, 2023년 32,897백만원
최근 3년간 절대 규",11,0,1,82,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
nepes,네패스,tech_template_company_sheet,네패스,21,회사의 기술 투자 수준 - R&D 강도,연구인력,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",3.0,개,"소, 신소재연구소, 반도체 PKG Total Solution 사업본부 개발팀 등 3개 축의 연구/개발 조직이 확인",1,2,1,89,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
nepes,네패스,tech_template_company_sheet,네패스,22,회사의 기술 투자 수준 - R&D 강도,CAPEX,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",45081.0,백만원,"2025년 기준 유형자산 취득액은 45,081백만원(450.8억원)이며, 건설중인자산은 29,664백만원(296.6억원)",6,0,1,67,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개"
nepes,네패스,tech_template_company_sheet,네패스,23,기술 경쟁력 종합 판단,기술 경쟁력 종합 판단,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",3.0,개,"pplication이 확인되지만 고객사명이 제한적이어서 4점
수익성 기여는 상위 3개 제품 비중 90.80%라는 높은 집중도를 반영해 4점, 확장성은 AI/HPC·5G·EV·Space",15,14,1,392,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출
hanmi,한미반도체,tech_template_company_sheet,한미,2,대표 기술,핵심 기술 키워드,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",62.0,chars,엑셀 내용 글자 수,0,5,1,62,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hanmi,한미반도체,tech_template_company_sheet,한미,3,대표 기술,적용 방식,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",6.0,number,"열압착(TC) 본딩, 6면 비전검사, 절단→세척→건조→2D/3D검사→선별→적재 통합 공정, EMI 차폐 공정으로 적용",3,4,1,65,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hanmi,한미반도체,tech_template_company_sheet,한미,4,대표 기술,핵심 성능 요소,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)",12.0,number,"12·16단 HBM 대응, 20단 이상용 Wide Die 대응 준비, 6면 검사, BOC·COB 2-i",7,1,1,84,"기술 키워드 등장 빈도, 적용 제품/공정 수, 수치화 가능한 성능(순도 %, 온도 ℃, 수율 %, 처리속도, 수명 등 : 따로 추출?)","사업 보고서, 기업 홈페이지, 특허 사이트","사업보고서: 사업의 내용 → 주요 제품 및 서비스 / 연구개발활동 / 생산공정·기술설명 / 원재료 및 전구체 설명 / 신규사업 내용
기업 홈페이지: 기술소개 / 제품기술 페이지 / 소재·공정 설명 페이지 / Application(적용 분야) 페이지 / R&D센터 소개
특허 사이트: 대표 등록특허 초록 / 청구항 / IPC·CPC 분류 / 특허 패밀리 / 피인용 특허"
hanmi,한미반도체,tech_template_company_sheet,한미,5,핵심 제품/서비스,제품명/서비스명,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",6.0,number,"주력 장비는 HBM TC BONDER, 6-SIDE INSPECTION, micro SAW & VISION PLACEMENT(MSVP)",1,3,1,75,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hanmi,한미반도체,tech_template_company_sheet,한미,6,핵심 제품/서비스,적용 기술,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",6.0,number,"열압착 본딩, 6면 비전 검사, 절단/세척/건조/검사 자동화, 전자파 차폐, 2.5D 패키징 대응 기술",2,1,1,57,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hanmi,한미반도체,tech_template_company_sheet,한미,7,핵심 제품/서비스,주요 고객군,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수",98.0,chars,엑셀 내용 글자 수,0,4,1,98,"매출 비중 %, 전년 성장률 %, 제품 수, 고객 산업 수","사업 보고서 - 매출 구성
홈페이지 매출구성
IR 발표자료","사업보고서: 사업부문별 매출 / 제품별 매출 / 주요 제품 매출 비중 / 수출 비중 / 사업부별 실적
홈페이지: 제품 포트폴리오 / 제품 카테고리 / 베스트셀러·주력제품 / 응용처별 제품 분류
IR: Company Overview / Product Portfolio / Revenue Breakdown / Business Segment / 성장동력 슬라이드"
hanmi,한미반도체,tech_template_company_sheet,한미,8,고객 구매 이유,고객 효익,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수",53.0,chars,엑셀 내용 글자 수,0,3,1,53,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수","1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hanmi,한미반도체,tech_template_company_sheet,한미,9,고객 구매 이유,경쟁 제품 대비 장점,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수",1.0,number,"수직통합 제조, 세계 최초 BOC·COB 동시 처리, 세계 시장점유율 1위 micro SAW/MSVP, Wide Die·2.5D Big Die 대응력",2,0,1,83,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수","1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hanmi,한미반도체,tech_template_company_sheet,한미,10,고객 구매 이유,실제 적용 사례,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수",12.0,number,"HBM 12·16단 생산, 20단 이상 대응 준비, TC 본딩 전후 6면 검사, AI 반도체 2.5D 패키징,",5,5,1,81,"성능 개선율 %, 원가 절감률 %, 처리속도, 불량률 감소, 수명 증가, 고객사 수","1) IR
2) 제품 홍보 자료
3) 인터뷰 기사","IR: Investment Highlights / 제품 경쟁력 / 고객사 채택 배경 / 고객 효익 설명 슬라이드 / 양산 적용 사례
제품 홍보 자료: 제품 브로슈어 / 기술소개서 / 데이터시트 / Application Note / 비교표 / FAQ
인터뷰 기사: 고객이 선택한 이유 / 채택 배경 / 기존 대안 대비 개선점 / 산업 현장 적용 사례 / 신규 수요처 언급"
hanmi,한미반도체,tech_template_company_sheet,한미,11,경쟁 우위 요소/대체가능성,등록 특허,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",36.0,chars,엑셀 내용 글자 수,0,1,1,36,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
hanmi,한미반도체,tech_template_company_sheet,한미,12,경쟁 우위 요소/대체가능성,제조 노하우,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",36.0,chars,엑셀 내용 글자 수,0,0,1,36,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
hanmi,한미반도체,tech_template_company_sheet,한미,13,경쟁 우위 요소/대체가능성,고객사 레퍼런스,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",20.0,개사,"글로벌 주요 고객사 20개사 이상과 세계일류상품 선정, TechInsights Top 10 Customer Service 13",3,1,1,74,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사"
