company_dir,company_name,source_workbook,source_sheet,source_row,major_category,source_big,source_middle,metric_name,item_name,middle_category,evidence_text,quantitative_values,extracted_numbers_json,evidence_score,importance_grade,investor_relevance,data_origin,created_at
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,12,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급 특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부 기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",제조 노하우,제조 노하우,"주문 및 Forecast 기반 월간 생산계획, 제품별 안전재고 운영, 노화 관리, 국내 조달 중심 원재료 체계가 제조 운영 노하우",정성 근거 중심,[],87.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,13,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급 특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부 기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",고객사 레퍼런스,고객사 레퍼런스,"공시상 삼성디스플레이가 직접 언급, 감사보고서에는 단일 주요 고객 매출 비중 78.29%로 제시 고객 검증은 강하지만 집중도는 높음",78.29%,"[{""raw"": ""78.29%"", ""value"": 78.29, ""unit"": ""%""}]",95.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,14,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",현재 고객 산업,현재 고객 산업,반도체 및 FPD,정성 근거 중심,[],70.0,중,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,15,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",기술 범용성,기술 범용성,박리/세정/식각 보조소재 기술은 디스플레이와 반도체 공정 모두에 걸쳐 활용 가능 신규 개발과제는 첨단패키징/유리기판 영역으로 연결,정성 근거 중심,[],79.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,16,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",타산업 적용 가능성,타산업 적용 가능성,"유리기판용 Glass Carrier, 저유전 절연막, CMP Slurry 개발은 향후 고성능 패키징, AI 반도체, 차세대 기판소재 쪽으로 확장",정성 근거 중심,[],79.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,17,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인 규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건 기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",인증 종류,인증 종류,"벤처기업 인증, 기술혁신형 중소기업(Inno-Biz) 인증, 안양시 우수기업 인증",정성 근거 중심,[],73.0,중,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,18,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인 규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건 기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",개발 기간,개발 기간,"대략 11개월, 36개월, 19개월, 48개월, 20개월","11개, 36개, 19개, 48개, 20개","[{""raw"": ""11개"", ""value"": 11.0, ""unit"": ""개""}, {""raw"": ""36개"", ""value"": 36.0, ""unit"": ""개""}, {""raw"": ""19개"", ""value"": 19.0, ""unit"": ""개""}, {""raw"": ""48개"", ""value"": 48.0, ""unit"": ""개""}, {""raw"": ""20개"", ""value"": 20.0, ""unit"": ""개""}]",93.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,19,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인 규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건 기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",추가 검증 필요 여부,추가 검증 필요 여부,"기존 박리액/세정액/식각계 제품은 상용화 수준으로 보이지만, Glass Carrier, 저유전 절연막, CMP Slurry 등 신규 과제는 고객 Qualification과 추가 검증 필요",정성 근거 중심,[],81.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,20,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부 DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이 IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구개발비,연구개발비,"2025년 연구개발비는 31.23억원, 매출액 대비 1.01% 2024년 22.92억원 대비 약 36.3% 증가","3년, 2025년, 31.23억원, 1.01%, 2024년, 22.92억원, 36.3%","[{""raw"": ""3년"", ""value"": 3.0, ""unit"": ""년""}, {""raw"": ""2025년"", ""value"": 2025.0, ""unit"": ""년""}, {""raw"": ""31.23억원"", ""value"": 31.23, ""unit"": ""억원""}, {""raw"": ""1.01%"", ""value"": 1.01, ""unit"": ""%""}, {""raw"": ""2024년"", ""value"": 2024.0, ""unit"": ""년""}, {""raw"": ""22.92억원"", ""value"": 22.92, ""unit"": ""억원""}, {""raw"": ""36.3%"", ""value"": 36.3, ""unit"": ""%""}]",79.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,21,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부 DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이 IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구인력,연구인력,연구개발 담당조직 기준으로 엘티씨 28명 계열 포함 기준으로는 총 87명,"3년, 28명, 87명","[{""raw"": ""3년"", ""value"": 3.0, ""unit"": ""년""}, {""raw"": ""28명"", ""value"": 28.0, ""unit"": ""명""}, {""raw"": ""87명"", ""value"": 87.0, ""unit"": ""명""}]",71.0,중,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,22,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부 DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이 IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",CAPEX,CAPEX,"2025년 유형자산 취득 73.03억원, 건설중인자산 110.67억원","3년, 2025년, 73.03억원, 110.67억원","[{""raw"": ""3년"", ""value"": 3.0, ""unit"": ""년""}, {""raw"": ""2025년"", ""value"": 2025.0, ""unit"": ""년""}, {""raw"": ""73.03억원"", ""value"": 73.03, ""unit"": ""억원""}, {""raw"": ""110.67억원"", ""value"": 110.67, ""unit"": ""억원""}]",75.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,23,기술 경쟁력 종합 판단,내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",기술 경쟁력 종합 판단,기술 경쟁력 종합 판단,"기술 독창성: 4/5 기존 박리액·세정액 중심에서 유리기판/저유전/첨단패키징 소재로 확장 중이라는 점은 긍정적 양산성: 4/5 이미 양산 매출이 발생하고, 국내 조달 약 90%, 생산계획·안전재고 운영 체계가 확인 고객 채택도: 4/5 단일 주요 고객 매출 비중 78.29%는 리스크이기도 하지만, 반대로 실제 고객 채택 강도는 매우 높음 수익성 기여: 4/5 상위 제품 비중은 높지만 고객 집중도가 크고, 공시상 기술별 이익기여도는 직접 분리되지 않아 보수적으로 평가 확장성: 5/5 디스플레이/반도체 중심에서 첨단패키징·유리기판 쪽으로의 확장 가능성 존재 특허군, 공정 맞춤형 케미컬 노하우, 고객사 레퍼런스가 결합된 구조 투자 지속성: 5/5 R&D 증가, CAPEX 73.03억원, 건설중인자산 110.67억원은 지속 투자 의지를 제시","1, 7, 5, 4, 5, 4, 5, 90%, 4, 5","[{""raw"": ""1"", ""value"": 1.0, ""unit"": """"}, {""raw"": ""7"", ""value"": 7.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""90%"", ""value"": 90.0, ""unit"": ""%""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""78.29%"", ""value"": 78.29, ""unit"": ""%""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""73.03억원"", ""value"": 73.03, ""unit"": ""억원""}, {""raw"": ""110.67억원"", ""value"": 110.67, ""unit"": ""억원""}]",95.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
ltc,엘티씨,C:/Agent_6.9/data/반도체/_sector_common/templates/tech_template.xlsx,엘티씨,24,기술 경쟁력 종합 판단,내부 종합,내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출,"1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수","1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수","1~7번 항목별 점수화(예: 5점 만점), 총점, 강점/약점 수",내부 종합 / 내부 종합 로직: ① 기술 독창성 ② 양산성 ③ 고객 채택도 ④ 수익성 기여 ⑤ 확장성 ⑥ 진입장벽 ⑦ 투자 지속성 점수화 후 총점 산출,"1, 7, 5, 1, 7, 5","[{""raw"": ""1"", ""value"": 1.0, ""unit"": """"}, {""raw"": ""7"", ""value"": 7.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}, {""raw"": ""1"", ""value"": 1.0, ""unit"": """"}, {""raw"": ""7"", ""value"": 7.0, ""unit"": """"}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """"}]",87.0,강,Excel-frame 항목명·정량화 가능 지표·근거 본문을 연결한 개인투자자 설명 가능 Tech 근거,sector_template_excel_row_level,2026-05-26T03:55:31
