universe_rank,company_dir,company_name,ticker6,market,peer_group,semiconductor_tag,is_focal_5,market_data_available,data_quality_status,data_quality_status_kr,manual_review_priority,manual_review_priority_kr,valuation_proxy_score,valuation_proxy_label,valuation_proxy_label_kr,valuation_pred_label,valuation_confidence,valuation_confidence_bucket,valuation_confidence_bucket_kr,credit_risk_score,credit_proxy_label,credit_proxy_label_kr,credit_pred_label,credit_confidence,credit_confidence_bucket,credit_confidence_bucket_kr,credit_anomaly_score,credit_anomaly_flag_top15pct,auditor_requires_human_review,source_type,source_note,focus_reason,is_target
117,,티이엠씨씨엔에스,241790,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6393333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8915695356337118,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8390932561788113,HIGH,HIGH,0.02833353868990863,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
82,,디아이티,110990,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6341333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8847780199048246,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9680387620928,HIGH,HIGH,0.10339551954594055,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
113,,케이씨텍,281820,KOSPI,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6314666666666666,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8895261430914092,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9840164809601727,HIGH,HIGH,0.08604596455969397,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
85,,로체시스템즈,071280,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6258666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9642438845844894,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.865361141095959,HIGH,HIGH,0.12835380231692475,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
95,,아이씨디,040910,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6158666666666667,FAIR,FAIR,FAIR,0.692546582663732,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.44849044524296083,LOW,LOW,0.036739402266510075,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
96,,에스에프에이,056190,KOSDAQ GLOBAL,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6098666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8690882589557657,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9436125736629892,HIGH,HIGH,0.014784178233183152,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
89,,삼양엔씨켐,482630,KOSDAQ,장비,장비,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.5993333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6408467710997098,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9401160844253347,HIGH,HIGH,0.028901776832829695,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
92,,싸이맥스,160980,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5961333333333334,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8128181122496774,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9687749577011366,HIGH,HIGH,0.14360930410301745,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
80,,뉴파워프라즈마,144960,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5749333333333334,FAIR,FAIR,FAIR,0.868464354966477,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7046290499893975,HIGH,HIGH,0.04196333332906741,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
107,,이엘씨,041520,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5722,FAIR,FAIR,FAIR,0.7059172837936919,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6140431256310129,MEDIUM,MEDIUM,0.48123065048868763,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
119,,포인트엔지니어링,256630,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5648666666666666,FAIR,FAIR,FAIR,0.735270480034121,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.46973098100913,LOW,LOW,0.13639895278143657,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,SAME_PEER_GROUP,False
10,mico,미코,059090,KOSDAQ,IDM/제조/메모리,IDM/제조/메모리,True,True,OK,데이터 사용 가능,LOW,LOW,0.7733333333333334,FAIR,FAIR,FAIR,0.9066669659525092,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6769145960065608,MEDIUM,MEDIUM,0.10646038380774528,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
1,dbhitek,DB하이텍,000990,KOSPI,IDM/제조/메모리,IDM/제조/메모리,True,True,OK,데이터 사용 가능,LOW,LOW,0.6653333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9104444876024207,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9880726272379208,HIGH,HIGH,0.04988685023425709,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
139,woldex,월덱스,101160,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.745897435897436,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9476922450763601,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9681016473230849,HIGH,HIGH,0.15527064195126172,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
141,enf_tech,이엔에프테크놀로지,102710,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.7061538461538462,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9371627732042065,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.8730332003988217,HIGH,HIGH,0.01762692878431683,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
138,wonik_materials,원익머트리얼즈,104830,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.6682051282051282,FAIR,FAIR,FAIR,0.9160049727267536,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9269592012859288,HIGH,HIGH,0.08809933839296093,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
148,hansol,한솔케미칼,014680,KOSPI,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.6330769230769231,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8364696976606926,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9711543901439185,HIGH,HIGH,0.058190310497948615,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
133,ltc,엘티씨,170920,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.5838461538461538,FAIR,FAIR,ATTRACTIVE,0.6353016273848794,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9205018564538214,HIGH,HIGH,0.0038993876391341673,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
145,tck,티씨케이,064760,KOSDAQ GLOBAL,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4956410256410256,FAIR,FAIR,FAIR,0.6535546916238612,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.7960429313317705,HIGH,HIGH,0.151556576218825,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
126,dongjin_semichem,동진쎄미켐,005290,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4702564102564102,FAIR,FAIR,ATTRACTIVE,0.48929755601795294,LOW,LOW,0.0,LOW_RISK,저위험,LOW_RISK,0.9474461757717627,HIGH,HIGH,0.021813937556984325,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
129,soulbrain,솔브레인,357780,KOSDAQ GLOBAL,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4330769230769231,FAIR,FAIR,FAIR,0.6367158518654258,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9460528189989016,HIGH,HIGH,0.0320761550307272,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
125,duksan,덕산테코피아,317330,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.251025641025641,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9683283970250778,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9663044353705786,HIGH,HIGH,0.3843555232614074,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
116,tes,테스,095610,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.5640000000000001,FAIR,FAIR,FAIR,0.5083695341145091,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.8915902677510841,HIGH,HIGH,0.04910195891941634,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
120,psk,피에스케이,319660,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.5357333333333333,FAIR,FAIR,FAIR,0.7072072873445469,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9811059783961981,HIGH,HIGH,0.06486271422414225,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
103,wonik_ips,원익IPS,240810,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.4634666666666667,FAIR,FAIR,FAIR,0.5727476694226805,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9598478437041975,HIGH,HIGH,0.08568837626660758,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
106,eugene_tech,유진테크,084370,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.4335999999999999,FAIR,FAIR,FAIR,0.7415227894291446,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.972105078189685,HIGH,HIGH,0.06698695126425369,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
79,nextin,넥스틴,348210,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.2353333333333333,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7906546201121369,HIGH,HIGH,0.4285714285714285,HIGH_RISK,고위험,HIGH_RISK,0.8216799677089676,HIGH,HIGH,0.0826003513380603,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
41,lxsemicon,LX세미콘,108320,KOSPI,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.6953535353535354,ATTRACTIVE,가치 매력,ATTRACTIVE,0.951012131492064,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9675260077633142,HIGH,HIGH,0.0526549169074082,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
61,abov,어보브반도체,102120,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.6933333333333332,FAIR,FAIR,FAIR,0.9028406871788379,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7134163381020407,HIGH,HIGH,0.020764615542161708,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
66,jeju_semicon,제주반도체,080220,KOSDAQ,팹리스/설계,팹리스/설계,True,True,OK,데이터 사용 가능,LOW,LOW,0.5917171717171718,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6955424557105586,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9206625395821784,HIGH,HIGH,0.022944474321634056,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.,FOCAL_5,False
