company_name,sheet,excel_row,category,major_source,middle_source,quantifiable,item_name,content,content_present,content_char_count,numeric_signal_count,keyword_signal_count,metric_name,metric_value,metric_unit,metric_value_source,keyword_counts,numbers
한솔케미칼,한솔,12,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사","등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",제조 노하우,"과산화수소 고순도화, 프리커서 합성/양산, QD 양산, 이차전지 바인더·실리콘음극재 개발
 사업보고서) 신수종 사업 연구활동은 기존 제품의 신규 GRADE 개발과 품질향상을 목표로 하며, 프리커서·QD·바인더 프로젝트가 장기간 축적",True,129,0,9,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",129,chars,엑셀 내용 글자 수,"{""QD"": 2, ""양산"": 2, ""프리커서"": 2, ""고순도"": 1, ""과산화수소"": 1, ""이차전지"": 1}",[]
한솔케미칼,한솔,13,경쟁 우위 요소/대체가능성,사업보고서 / 특허 / 기사,"사업보고서: 시장 경쟁상황 / 진입장벽 / 기술 경쟁력 / 주요 원재료·공정 우위 / 위험요인 / 신규 경쟁사 언급
특허: 등록특허 수 / 핵심 특허 존속기간 / 청구항 범위 / 회피설계 난이도 / 해외 등록 여부
기사: 경쟁사 비교 기사 / 국산화·대체재 기사 / 고객사 공급 확정 기사 / 업계 평가 / 가격·수율 경쟁 기사","등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",고객사 레퍼런스,"공시상 주요 고객은 삼영순화㈜, 한솔제지㈜가 공개되며, 테이팩스는 이력상 삼성디스플레이 1차 Vender, 삼성전자(반도체사업부) 1차 Vender",True,82,2,2,"등록 특허 수, 인증 수, 주요 고객 승인 수, 고객 전환 기간, 레퍼런스 건수",1.0,number,"주요 고객은 삼영순화㈜, 한솔제지㈜가 공개되며, 테이팩스는 이력상 삼성디스플레이 1차 Vender, 삼성전자(반도체사업부) 1차 Vender","{""고객"": 1, ""반도체"": 1}","[{""raw"": ""1"", ""value"": 1.0, ""unit"": """", ""context"": ""주요 고객은 삼영순화㈜, 한솔제지㈜가 공개되며, 테이팩스는 이력상 삼성디스플레이 1차 Vender, 삼성전자(반도체사업부) 1차 Vender""}, {""raw"": ""1"", ""value"": 1.0, ""unit"": """", ""context"": ""며, 테이팩스는 이력상 삼성디스플레이 1차 Vender, 삼성전자(반도체사업부) 1차 Vender""}]"
한솔케미칼,한솔,14,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",현재 고객 산업,"현재 활용 산업은 반도체, 디스플레이, PCB, 이차전지, 제지, 섬유, 수처리 등
매출 기준 주요 산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%
현재 매출 산업 수 7개 산업",True,123,4,4,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",47.5,%,"전지, 제지, 섬유, 수처리 등
매출 기준 주요 산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%
현재 매출 산업 수 7개 산업","{""이차전지"": 2, ""반도체"": 1, ""소재"": 1}","[{""raw"": ""47.5"", ""value"": 47.5, ""unit"": ""%"", ""context"": ""전지, 제지, 섬유, 수처리 등\n매출 기준 주요 산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%\n현재 매출 산업 수 7개 산업""}, {""raw"": ""31.9"", ""value"": 31.9, ""unit"": ""%"", ""context"": ""수처리 등\n매출 기준 주요 산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%\n현재 매출 산업 수 7개 산업""}, {""raw"": ""16.1"", ""value"": 16.1, ""unit"": ""%"", ""context"": ""산업 축은 전자 및 이차전지소재 47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%\n현재 매출 산업 수 7개 산업""}, {""raw"": ""7"", ""value"": 7.0, ""unit"": ""개"", ""context"": ""47.5%, 정밀화학 31.9%, 제지/환경제품 16.1%\n현재 매출 산업 수 7개 산업""}]"
한솔케미칼,한솔,15,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",기술 범용성,"높은 편으로, 과산화수소는 반도체·디스플레이·PCB·제지·섬유·수처리로 넓게 쓰이고, 전자소재는 QD·Resin·프리커서로, 이차전지소재는 음극바인더·분리막바인더·실리콘음극재로 확장",True,101,0,7,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",101,chars,엑셀 내용 글자 수,"{""소재"": 2, ""QD"": 1, ""과산화수소"": 1, ""반도체"": 1, ""이차전지"": 1, ""프리커서"": 1}",[]
한솔케미칼,한솔,16,현재 활용 산업 + 확장 산업,사업 보고서,사업보고서: 사업의 내용 → 주요 수요처 / 전방산업 / 응용처 / 고객 산업 / 신규 적용처 / 중장기 성장전략 / 시장전망 / 신규사업 계획,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",타산업 적용 가능성,"고체전해질, 차세대 반도체 박막소재, 차세대 디스플레이/QD 응용
 실제로 2025년 12월 고체전해질 파일럿 라인 증설 진행, 프리커서/HfCl4/ZAC/DIS 등 신규 반도체 소재 개발도 지속 
확장 후보 산업 수는 보수적으로 3개 이상",True,134,5,7,"현재 매출 산업 수, 산업별 비중 %, 적용 제품 수, 확장 후보 산업 수",3.0,개,"AC/DIS 등 신규 반도체 소재 개발도 지속 
확장 후보 산업 수는 보수적으로 3개 이상","{""반도체"": 2, ""소재"": 2, ""QD"": 1, ""박막"": 1, ""프리커서"": 1}","[{""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""고체전해질, 차세대 반도체 박막소재, 차세대 디스플레이/QD 응용\n 실제로 2025년 12월 고체전해질 파일럿 라인 증설 진행, 프리커서/HfCl4/ZAC/DIS 등 신규 반도체""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": ""년"", ""context"": ""고체전해질, 차세대 반도체 박막소재, 차세대 디스플레이/QD 응용\n 실제로 2025년 12월 고체전해질 파일럿 라인 증설 진행, 프리커서/HfCl4/ZAC/DIS 등 신규 반도체 소재""}, {""raw"": ""12"", ""value"": 12.0, ""unit"": """", ""context"": ""해질, 차세대 반도체 박막소재, 차세대 디스플레이/QD 응용\n 실제로 2025년 12월 고체전해질 파일럿 라인 증설 진행, 프리커서/HfCl4/ZAC/DIS 등 신규 반도체 소재 개발""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """", ""context"": ""실제로 2025년 12월 고체전해질 파일럿 라인 증설 진행, 프리커서/HfCl4/ZAC/DIS 등 신규 반도체 소재 개발도 지속 \n확장 후보 산업 수는 보수적으로 3개 이상""}, {""raw"": ""3"", ""value"": 3.0, ""unit"": ""개"", ""context"": ""AC/DIS 등 신규 반도체 소재 개발도 지속 \n확장 후보 산업 수는 보수적으로 3개 이상""}]"
한솔케미칼,한솔,17,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",인증 종류,"모회사 기준 구체 인증 수는 알 수 x
 연결 종속회사 테이팩스는 TISAX 인증 1건을 확보한 이력이 있으며, 그룹 차원에서는 전자재료/차량용 소재 인증 경험이 존재",True,93,1,1,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",1.0,건,"회사 기준 구체 인증 수는 알 수 x
 연결 종속회사 테이팩스는 TISAX 인증 1건을 확보한 이력이 있으며, 그룹 차원에서는 전자재료/차량용 소재 인증 경험이 존재","{""소재"": 1}","[{""raw"": ""1"", ""value"": 1.0, ""unit"": ""건"", ""context"": ""회사 기준 구체 인증 수는 알 수 x\n 연결 종속회사 테이팩스는 TISAX 인증 1건을 확보한 이력이 있으며, 그룹 차원에서는 전자재료/차량용 소재 인증 경험이 존재""}]"
한솔케미칼,한솔,18,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",개발 기간,"연구개발 실적표 기준 신규 기술의 개발기간은 통상 3~5년 
이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)",True,141,23,3,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",3.0,number,"연구개발 실적표 기준 신규 기술의 개발기간은 통상 3~5년 
이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021),","{""반도체"": 1, ""이차전지"": 1, ""프리커서"": 1}","[{""raw"": ""3"", ""value"": 3.0, ""unit"": """", ""context"": ""연구개발 실적표 기준 신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021),""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": ""년"", ""context"": ""연구개발 실적표 기준 신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체""}, {""raw"": ""201"", ""value"": 201.0, ""unit"": """", ""context"": ""실적표 기준 신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(""}, {""raw"": ""2"", ""value"": 2.0, ""unit"": """", ""context"": ""표 기준 신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2""}, {""raw"": ""201"", ""value"": 201.0, ""unit"": """", ""context"": ""기준 신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """", ""context"": ""신규 기술의 개발기간은 통상 3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2""}, {""raw"": ""201"", ""value"": 201.0, ""unit"": """", ""context"": ""3~5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 /""}, {""raw"": ""6"", ""value"": 6.0, ""unit"": """", ""context"": ""5년 \n이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 /""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""이차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021""}, {""raw"": ""1"", ""value"": 1.0, ""unit"": """", ""context"": ""차전지 바인더 기술 개발(2012~2015), 실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": """", ""context"": ""실리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""201"", ""value"": 201.0, ""unit"": """", ""context"": ""리콘 음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""9"", ""value"": 9.0, ""unit"": """", ""context"": ""음극재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""재 개발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """", ""context"": ""발(2016~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""16~2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""0"", ""value"": 0.0, ""unit"": """", ""context"": ""2021), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""21), 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """", ""context"": "", 반도체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""체 프리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""1"", ""value"": 1.0, ""unit"": """", ""context"": ""리커서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""서 ZAC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": """", ""context"": ""AC/DIS/HfCl4(2019~2025 / 2020~2025 / 2021~2025)""}]"
한솔케미칼,한솔,19,신규 산업 진입 시 추가 인증/개발 부담,사업보고서 / 규제자료 / 기사,"사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인
규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건
기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사","필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",추가 검증 필요 여부,"필요 / 실제 상업화 단계도 사업보고서에 상업생산 적용중과 상업생산 적용 준비중으로 구분되어 있고, 반도체·이차전지 소재 특성상 고객 평가 → 파일럿 → 양산 적용의 검증 단계를 거침",True,102,0,5,"필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수",102,chars,엑셀 내용 글자 수,"{""고객"": 1, ""반도체"": 1, ""소재"": 1, ""양산"": 1, ""이차전지"": 1}",[]
한솔케미칼,한솔,20,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구개발비,"사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%
3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%",True,142,18,0,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",4.5,%,"년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%
3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4",{},"[{""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비""}, {""raw"": ""5"", ""value"": 5.0, ""unit"": ""년"", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비""}, {""raw"": ""30,610"", ""value"": 30610.0, ""unit"": ""백만원"", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4""}, {""raw"": ""4"", ""value"": 4.0, ""unit"": ""년"", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%,""}, {""raw"": ""25,941"", ""value"": 25941.0, ""unit"": ""백만원"", ""context"": ""사업보고서 기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추""}, {""raw"": ""202"", ""value"": 202.0, ""unit"": """", ""context"": ""기준 연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (3""}, {""raw"": ""3"", ""value"": 3.0, ""unit"": ""년"", ""context"": ""연구개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,""}, {""raw"": ""23,480"", ""value"": 23480.0, ""unit"": ""백만원"", ""context"": ""개발비는 2025년 30,610백만원, 2024년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480""}, {""raw"": ""4.5"", ""value"": 4.5, ""unit"": ""%"", ""context"": ""년 25,941백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4""}, {""raw"": ""4.4"", ""value"": 4.4, ""unit"": ""%"", ""context"": ""41백만원, 2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""4.1"", ""value"": 4.1, ""unit"": ""%"", ""context"": ""2023년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""3"", ""value"": 3.0, ""unit"": ""년"", ""context"": ""년 23,480백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""30,610"", ""value"": 30610.0, ""unit"": """", ""context"": ""백만원이며, 매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""-23,480"", ""value"": -23480.0, ""unit"": """", ""context"": ""매출 대비 비율은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""23,480"", ""value"": 23480.0, ""unit"": """", ""context"": ""은 각각 4.5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""100"", ""value"": 100.0, ""unit"": """", ""context"": ""5%, 4.4%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}, {""raw"": ""+30.4"", ""value"": 30.4, ""unit"": ""%"", ""context"": ""%, 4.1%\n3년 추세는 (30,610-23,480)÷23,480×100 기준 +30.4%""}]"
한솔케미칼,한솔,21,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",연구인력,"정확한 연구인력 수는알 수 X
연구개발 담당조직과 실적은 분명히 제시되며, 과산화수소/라텍스의 신규 grade, 프리커서, QD, 바인더, 실리콘음극재 등 다수 과제가 운영되고 있어, 전담 조직은 존재",True,112,0,3,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",112,chars,엑셀 내용 글자 수,"{""QD"": 1, ""과산화수소"": 1, ""프리커서"": 1}",[]
한솔케미칼,한솔,22,회사의 기술 투자 수준 - R&D 강도,사업보고서 / DART / IR,"사업보고서: 연구개발활동 / 연구개발비 / 연구인력 / 시설투자 / CAPEX / 신규 설비 투자 / 무형자산화 여부
DART: 연결 재무제표 주석의 연구개발비 / 유형자산 취득 / 설비투자 / 사업부문 투자 / 분기보고서 추이
IR: CAPEX 계획 / 증설 계획 / 기술개발 로드맵 / 차세대 제품 투자 / 연구조직 소개","연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",CAPEX,"모회사 기준 생산설비 증가액은 전주·울산 공장 합계 61,302백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.73억원)
건설중인자산의 본계정 대체 65,064,866천원",True,126,5,0,"연구개발비(억원), 매출 대비 R&D 비율 %, 연구인력 수, CAPEX(억원), 3년 추세",61302.0,백만원,"모회사 기준 생산설비 증가액은 전주·울산 공장 합계 61,302백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.",{},"[{""raw"": ""61,302"", ""value"": 61302.0, ""unit"": ""백만원"", ""context"": ""모회사 기준 생산설비 증가액은 전주·울산 공장 합계 61,302백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.""}, {""raw"": ""613.02"", ""value"": 613.02, ""unit"": ""억원"", ""context"": ""모회사 기준 생산설비 증가액은 전주·울산 공장 합계 61,302백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.73억원)\n건설중""}, {""raw"": ""90,173"", ""value"": 90173.0, ""unit"": ""백만원"", ""context"": ""2백만원(613.02억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.73억원)\n건설중인자산의 본계정 대체 65,064,866천원""}, {""raw"": ""901.73"", ""value"": 901.73, ""unit"": ""억원"", ""context"": ""2억원)이고, 연결 종속회사 테이팩스까지 포함한 공개 증가액은 90,173백만원(901.73억원)\n건설중인자산의 본계정 대체 65,064,866천원""}, {""raw"": ""65,064,866"", ""value"": 65064866.0, ""unit"": ""천원"", ""context"": ""한 공개 증가액은 90,173백만원(901.73억원)\n건설중인자산의 본계정 대체 65,064,866천원""}]"
